name,town,capacity,roofed,latitude,longitude,url
Teatre Cirvianum de Torelló,Torelló,516,True,42.04734275,2.2634948625035483,https://www.proyectomire.org/web/datosrecinto.php?id=369
Sala Mozart(Auditorium de Palma de Mallorca) de Palma de Mallorca,,310,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=370
Teatro Principal de Inca,Inca,726,True,39.72257165,2.909093,https://www.proyectomire.org/web/datosrecinto.php?id=371
Auditorio de la Unió Filarmónica(La Unió Filarmónica) de Amposta,Amposta,467,True,40.6683865,0.5651052,https://www.proyectomire.org/web/datosrecinto.php?id=372
Sala Covibar(Centro Comercial Covibar) de Rivas Vaciamadrid,,418,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=373
Teatro Municipal La Velada de La Línea de la Concepción,,381,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=374
Teatro de la Maestranza de Sevilla,Sevilla,1800,True,37.3840732,-5.996668806707386,https://www.proyectomire.org/web/datosrecinto.php?id=377
Teatro Pérez Galdós de Las Palmas de Gran Canaria,,1007312,True,0,0,https://www.proyectomire.org/web/datosrecinto.php?id=378
Teatro Santo Tomás(Teatro Fundación Ávila) de Ávila,Ávila,558,True,40.64706667344846,-4.685171528438264,https://www.proyectomire.org/web/datosrecinto.php?id=379
Teatro Calderón de la Barca de Valladolid,Valladolid,1115,True,41.65602418693548,-4.724264606383459,https://www.proyectomire.org/web/datosrecinto.php?id=380
Auditorio Municipal de Albacete,Albacete,582,True,38.99645255,-1.85675855,https://www.proyectomire.org/web/datosrecinto.php?id=381
Teatro La Jaramilla(Centro Cultural La Jaramilla) de Coslada,Coslada,323,True,40.417657269117456,-3.5788709390193043,https://www.proyectomire.org/web/datosrecinto.php?id=382
Teatro Municipal Buero Vallejo(Centro Municipal de las Artes) de Alcorcón,Alcorcón,903,True,40.34284741297854,-3.8383010486150373,https://www.proyectomire.org/web/datosrecinto.php?id=383
Teatro Calderón de Madrid,Madrid,0,True,40.4065721,-3.697498,https://www.proyectomire.org/web/datosrecinto.php?id=384
Teatre Calderón d´Alcoi de Alcoy/Alcoi,Alcoi / Alcoy,768,True,38.69815515,-0.47233013163938553,https://www.proyectomire.org/web/datosrecinto.php?id=385
Teatro Principal de Alcoy/Alcoi,Alcoi / Alcoy,568,True,38.69920333694932,-0.4743868527129388,https://www.proyectomire.org/web/datosrecinto.php?id=386
Teatro Principal de Castellón de la Plana,Castelló de la Plana / Castellón de la Plana,653,True,39.98380885,-0.03796194985954712,https://www.proyectomire.org/web/datosrecinto.php?id=387
L´Auditori de Cornellà de Llobregat,Cornellà de Llobregat,698,True,41.349444000000005,2.0817436823405835,https://www.proyectomire.org/web/datosrecinto.php?id=388
Teatre Municipal El Jardí de Figueres,Figueres,1057,True,42.2657151,2.9617751000000005,https://www.proyectomire.org/web/datosrecinto.php?id=389
Teatre Ateneu(Ateneu) de Cerdanyola del Vallès,Cerdanyola del Vallès,476,True,41.488256783330804,2.1393576949960136,https://www.proyectomire.org/web/datosrecinto.php?id=390
Centre Cultural Municipal de Valls,Valls,843,True,41.28710740984658,1.2567900798688596,https://www.proyectomire.org/web/datosrecinto.php?id=391
Sala San Juan de la Cruz(Teatro de la Abadía) de Madrid,Madrid,309,True,40.43535625,-3.7095912141826974,https://www.proyectomire.org/web/datosrecinto.php?id=392
Sala José Luis Alonso(Teatro de la Abadía) de Madrid,Madrid,195,True,40.43535625,-3.7095912141826974,https://www.proyectomire.org/web/datosrecinto.php?id=393
Teatro Afundación de Vigo,Vigo,994,True,42.237711889761776,-8.724145071872334,https://www.proyectomire.org/web/datosrecinto.php?id=394
Teatro Principal de Orense/Ourense,,399,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=395
Auditorio do Pasatempo de Betanzos,,3000,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=396
Auditorio Reveriano Soutullo de Ponteareas,,432,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=397
Teatro del Complejo Educativo de Eibar,,726,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=398
Baztartxo Udal Antzokia de Azkoitia,,602,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=399
Auditorio(Centro Cultural Municipal) de Petrer,Petrer,234,True,38.484857300676666,-0.7721665483661613,https://www.proyectomire.org/web/datosrecinto.php?id=401
Teatro Arniches(Centro Cultural) de Alicante/Alacant,Alacant / Alicante,271,True,38.343017,-0.4948606,https://www.proyectomire.org/web/datosrecinto.php?id=404
Teatro Goya de Caspe,,557,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=405
Teatro de la Estación de Zaragoza,,140,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=406
Teatro Municipal Reina Sofía de Zuera,Zuera,395,True,41.86817169306099,-0.7876596130850111,https://www.proyectomire.org/web/datosrecinto.php?id=408
Teatro Municipal Miguel Fleta(Centro Social) de Utebo,,299,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=409
Salón de Actos(Centro Cívico Teodoro Sánchez Punter) de Zaragoza,Comunidad de Calatayud,339,True,41.51065875,-1.5017180958696814,https://www.proyectomire.org/web/datosrecinto.php?id=410
Salón de actos(Casa de Cultura) de Tauste,,290,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=411
La Rotonda(Centro Cívico Delicias) de Zaragoza,Zaragoza,250,True,41.6555503,-0.9065048,https://www.proyectomire.org/web/datosrecinto.php?id=412
Teatro(Centro Cívico Río Ebro) de Zaragoza,Zaragoza,176,True,41.676829,-0.889154,https://www.proyectomire.org/web/datosrecinto.php?id=413
Sala de Cambra(Auditori Municipal Enric Granados) de Lérida/Lleida,Lleida,243,True,41.6207223,0.6281857518453433,https://www.proyectomire.org/web/datosrecinto.php?id=414
Cine Maravillas de Teruel,Gúdar-Javalambre,219,True,40.2454002,-0.7455297,https://www.proyectomire.org/web/datosrecinto.php?id=415
Teatre del Mercat(Mercat Municipal) de Aldaia,,210,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=416
Teatro Pradillo de Madrid,Madrid,120,True,40.4485825,-3.6747279,https://www.proyectomire.org/web/datosrecinto.php?id=417
Auditorio Municipal de San Blas de Salamanca,,198,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=418
Salón de actos(Casa de Cultura) de Villena,Villena,234,True,38.63132483889155,-0.8635788487685818,https://www.proyectomire.org/web/datosrecinto.php?id=419
Teatro Municipal Cervantes de Sax,Sax,408,True,38.5364441,-0.8196918,https://www.proyectomire.org/web/datosrecinto.php?id=420
Salón de actos(Casa de Cultura) de Santa Pola,Santa Pola,260,True,38.19078115,-0.5883587499999998,https://www.proyectomire.org/web/datosrecinto.php?id=421
Teatro de la Beneficencia(Casa de Cultura) de Banyeres de Mariola,,212,True,38.715803606755664,-0.6555565743841119,https://www.proyectomire.org/web/datosrecinto.php?id=422
Auditorio(Casa de Cultura José Candela) de Crevillente/Crevillent,Crevillent,1302,False,38.24909672507374,-0.8104002589651549,https://www.proyectomire.org/web/datosrecinto.php?id=423
Paraninfo(Facultad de Derecho) de San Vicente del Raspeig,,801,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=424
Auditorio(Casa de Cultura) de Guardamar del Segura,Guardamar del Segura,421,True,38.092502100000004,-0.6539656686944655,https://www.proyectomire.org/web/datosrecinto.php?id=425
Cine Teatro Las Vegas de Villanueva de la Serena,Villanueva de la Serena,550,True,38.96823082647103,-5.799254218093272,https://www.proyectomire.org/web/datosrecinto.php?id=426
Teatro Gabriel y Galán(Palacio Juan Pizarro de Aragón) de Trujillo,Trujillo,298,True,39.4583878,-5.8819231,https://www.proyectomire.org/web/datosrecinto.php?id=427
Salón de Actos(Pabellón Banesto) de Zafra,,340,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=428
Teatro Romano de Mérida,,3000,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=429
Peña Cultural Flamenca de Punta Umbría,,500,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=430
Salón de actos(Centro Cultural Antonio Gala) de La Rinconada,La Rinconada,190,True,37.48461750861231,-5.982055615932301,https://www.proyectomire.org/web/datosrecinto.php?id=431
Teatro Municipal Juan Alonso Guzmán de San Juan del Puerto,,327,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=432
Teatro(Casa de Cultura) de Pilas,Pilas,213,True,37.302984163827304,-6.297562223821075,https://www.proyectomire.org/web/datosrecinto.php?id=433
Auditorio Municipal La Rodadera de Gerena,,1300,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=434
Teatro Salón Gutiérrez de Alba de Alcalá de Guadaira,Alcalá de Guadaíra,395,True,37.33607261350494,-5.846506911915434,https://www.proyectomire.org/web/datosrecinto.php?id=435
Centro Cultural Teatro Prendes de Candás-Carreño,,520,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=436
Salón de Actos(Centro Cultural Doctor Velasco) de Laredo,Laredo,252,True,43.4110568,-3.4146023,https://www.proyectomire.org/web/datosrecinto.php?id=437
Sala Bretón de El Astillero,El Astillero,279,True,43.399997081572664,-3.8216653009039327,https://www.proyectomire.org/web/datosrecinto.php?id=439
Salón de Actos(Ateneo de la Calzada) de Gijón,,260,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=440
Salón de Actos(Colegio Mayor San Juan Evangelista) de Madrid,Madrid,519,True,40.445587121792094,-3.721292194596465,https://www.proyectomire.org/web/datosrecinto.php?id=441
Teatro(Instituto Francés de Madrid) de Madrid,,254,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=442
Sala del Mirador de Madrid,Madrid,120,True,40.4070512,-3.6988713,https://www.proyectomire.org/web/datosrecinto.php?id=443
Teatro del Barrio de Madrid,,132,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=444
La Nave de Aranjuez,Aranjuez,100,True,40.028014438628134,-3.6160617690192782,https://www.proyectomire.org/web/datosrecinto.php?id=446
Salón de Actos(Colegio Mayor Elías Ahuja) de Madrid,Madrid,514,True,40.451211400000005,-3.7149699838047017,https://www.proyectomire.org/web/datosrecinto.php?id=447
Auditorio Sabatini(Museo Nacional Centro de Arte Reina Sofía) de Madrid,Madrid,144,True,40.4081081,-3.6935614,https://www.proyectomire.org/web/datosrecinto.php?id=449
Sala El Montacargas de Madrid,Madrid,50,True,40.41181426722677,-3.727973948271756,https://www.proyectomire.org/web/datosrecinto.php?id=450
Salón de Actos(Ateneo) de Madrid,Madrid,214,True,40.4151962,-3.698232113324317,https://www.proyectomire.org/web/datosrecinto.php?id=451
Teatro de Cámara de Madrid,Madrid,120,True,40.4093986,-3.6979879,https://www.proyectomire.org/web/datosrecinto.php?id=452
Teatro Calderón de la Barca de Peñaranda de Bracamonte,,300,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=453
Teatro(Fundación Germán Sánchez Ruipérez) de Peñaranda de Bracamonte,Peñaranda de Bracamonte,200,True,40.9010066,-5.2003755,https://www.proyectomire.org/web/datosrecinto.php?id=454
Teatro(C. Cultural Doctor y Poeta José Mª Romero Martínez) de Sanlúcar La Mayor,Sanlúcar la Mayor,409,True,37.389323366118035,-6.207216052867118,https://www.proyectomire.org/web/datosrecinto.php?id=455
Casa de la Cultura de Cantillana,Cantillana,302,True,37.61289651391849,-5.825693880162918,https://www.proyectomire.org/web/datosrecinto.php?id=456
Salón Multiusos de Benacazón,,348,True,37.353763648435475,-6.199975332677916,https://www.proyectomire.org/web/datosrecinto.php?id=457
Casa de la Cultura de Santa Fe,Santa Fe,517,True,37.1852767,-3.7169296,https://www.proyectomire.org/web/datosrecinto.php?id=458
Teatro Cine Colón de Bonares,El Condado,242,True,37.32243857545207,-6.681932559186665,https://www.proyectomire.org/web/datosrecinto.php?id=459
Teatro Alhambra de Granada,Granada,298,True,37.170143275136,-3.5898442812706994,https://www.proyectomire.org/web/datosrecinto.php?id=460
Cine Teatro Olimpia de Campanario,,254,True,38.8634375939399,-5.614291015224062,https://www.proyectomire.org/web/datosrecinto.php?id=461
Salón de Actos(Casa Municipal de Cultura) de Dénia,,300,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=462
Auditorio(Palacio de Congresos) de Madrid,Madrid,1909,True,40.45330985,-3.6918500533616374,https://www.proyectomire.org/web/datosrecinto.php?id=463
Ensayo 100 Teatro de Madrid,Madrid,84,True,40.4327994,-3.6984333,https://www.proyectomire.org/web/datosrecinto.php?id=464
Auditorio(Centro Cultural Ceutí) de Ceutí,Ceutí,426,True,38.07826152245868,-1.2763524151281243,https://www.proyectomire.org/web/datosrecinto.php?id=465
Auditorio Municipal de Calasparra,Calasparra,287,True,38.229735469453885,-1.696334394244094,https://www.proyectomire.org/web/datosrecinto.php?id=466
Salón de Actos(Centro Cultural Asensio Sáez) de La Unión,,278,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=467
Salón de actos(Casa de Cultura) de Archena,Archena,150,True,38.1163979711492,-1.297704787288487,https://www.proyectomire.org/web/datosrecinto.php?id=469
Sala Tramoia(Antigua Cochera de Bomberos) de Elche/Elx,Elx / Elche,190,True,38.2590668,-0.7018634,https://www.proyectomire.org/web/datosrecinto.php?id=470
Colegiata de San Juan Bautista(Palacio de Revillagigedo) de Gijón,Gijón / Xixón,250,True,43.5449105,-5.663756581995992,https://www.proyectomire.org/web/datosrecinto.php?id=471
Salón de Actos(Centro Cultural Cajastur) de Oviedo,Oviedo,208,True,43.3620811,-5.846606,https://www.proyectomire.org/web/datosrecinto.php?id=472
Salón de Actos(Centro Cultural Cajastur) de Mieres,Mieres,466,True,43.2511653,-5.7730094,https://www.proyectomire.org/web/datosrecinto.php?id=473
Teatro Vital Aza de Lena,,519,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=474
Teatro Toreno de Cangas del Narcea,,196,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=475
Teatro Casino de Trubia(Centro Social de Trubia) de Oviedo-Trubia,,200,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=476
Auditorium de El Sardinero de Santander,,1000,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=477
Auditorio Municipal Lucio Lázaro de Torrelavega,,2500,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=478
Salón de Actos(I.E.S. Marqués de Santillana) de Torrelavega,Torrelavega,600,True,43.3479157,-4.051104687653584,https://www.proyectomire.org/web/datosrecinto.php?id=479
Teatro Municipal de Écija,Écija,658,True,37.543228722839764,-5.076743652810907,https://www.proyectomire.org/web/datosrecinto.php?id=480
Salón de Usos Múltiples Blas Infante de Brenes,,260,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=481
Sala La Fundición(Fundición Real de la Casa de la Moneda) de Sevilla,Sevilla,150,True,37.38359445,-5.9942874,https://www.proyectomire.org/web/datosrecinto.php?id=482
Teatro(Institución Provincial Fernando Quiñones) de Cádiz,Cádiz,584,True,36.536331149999995,-6.292698665195678,https://www.proyectomire.org/web/datosrecinto.php?id=483
Casa de la Cultura de Calamonte,,298,True,38.88770431958591,-6.387823069734572,https://www.proyectomire.org/web/datosrecinto.php?id=484
Salón Multiusos(Centro Cultural) de Castuera,Castuera,235,True,38.720628762139384,-5.547125849922155,https://www.proyectomire.org/web/datosrecinto.php?id=485
Teatro El Sindicat de La Nucia,,193,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=486
Teatro Municipal Capitol de Rojales,,759,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=487
Teatro Chapí de Villena,Villena,864,True,38.63087169226036,-0.8667017289886495,https://www.proyectomire.org/web/datosrecinto.php?id=488
Teatro Castelar de Elda,Elda,750,True,38.47966600235489,-0.7925382779142175,https://www.proyectomire.org/web/datosrecinto.php?id=489
Salón de Actos(Universidad Popular Mpal. Enrique Tierno Galván) de Pinoso,,224,True,38.403156800000005,-1.03962625,https://www.proyectomire.org/web/datosrecinto.php?id=490
Teatro Cine Monumental de Los Santos de Maimona,Los Santos de Maimona,776,True,38.44762661848007,-6.379945143263946,https://www.proyectomire.org/web/datosrecinto.php?id=491
Salón de Actos(Casa de Cultura) de Pozuelo de Alarcón,Pozuelo de Alarcón,263,True,40.43706691154858,-3.818046935887985,https://www.proyectomire.org/web/datosrecinto.php?id=492
Salón de Actos(Centro Cultural Federico García Lorca) de Rivas Vaciamadrid,Rivas-Vaciamadrid,190,True,40.3553656,-3.5478518641274586,https://www.proyectomire.org/web/datosrecinto.php?id=493
Salón de Actos(Centro Cívico) de San Martín de la Vega,San Martín de la Vega,280,True,40.211122,-3.5745488,https://www.proyectomire.org/web/datosrecinto.php?id=494
Sala Gurdulú de Leganés,Leganés,91,True,40.3254847,-3.7624681,https://www.proyectomire.org/web/datosrecinto.php?id=495
Salón de Actos(Centro Cultural) de Griñón,Griñón,280,True,40.2146845,-3.85287815,https://www.proyectomire.org/web/datosrecinto.php?id=496
Teatro(Casa de la Cultura) de Collado Villalba,,223,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=497
Salón de Actos(Casa de la Cultura) de Boadilla del Monte,Boadilla del Monte,282,True,40.406453400000004,-3.8758411662903245,https://www.proyectomire.org/web/datosrecinto.php?id=498
Sala Real(Centro Cultural) de Becerril de la Sierra,,189,True,40.7156808,-3.9903093696283385,https://www.proyectomire.org/web/datosrecinto.php?id=499
Sala Margarita Xirgu de CCOO de Alcalá de Henares,,218,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=500
Auditorio(Escuela de Música Manuel de Falla) de Alcorcón,Alcorcón,300,True,40.355107723485105,-3.8164078987451857,https://www.proyectomire.org/web/datosrecinto.php?id=502
Salón de Actos(Casa de la Cultura) de Olivenza,Olivenza,300,True,38.68418562681565,-7.0983648423609065,https://www.proyectomire.org/web/datosrecinto.php?id=503
Auditorio Municipal de Olivenza,Olivenza,1394,False,38.685244509883596,-7.097685191112723,https://www.proyectomire.org/web/datosrecinto.php?id=504
Teatro Cine Balboa de Jerez de los Caballeros,Jerez de los Caballeros,653,True,38.322523972266346,-6.76714960559256,https://www.proyectomire.org/web/datosrecinto.php?id=505
Teatro Alkázar de Plasencia,,756,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=506
Teatro Cine Avenida de Jaraiz de la Vera,,308,True,40.0591748,-5.7531781,https://www.proyectomire.org/web/datosrecinto.php?id=507
Teatro Municipal de Olivares,,272,True,37.41702790593618,-6.159330357295748,https://www.proyectomire.org/web/datosrecinto.php?id=508
Sala Principal(Auditorio-Palacio de Congresos Príncipe Felipe) de Oviedo,Oviedo,1504,True,43.35755585,-5.851961989986048,https://www.proyectomire.org/web/datosrecinto.php?id=509
Sala Polivalente(Auditorio-Palacio de Congresos Príncipe Felipe) de Oviedo,Oviedo,535,True,43.35755585,-5.851961989986048,https://www.proyectomire.org/web/datosrecinto.php?id=510
Sala de Música de Cámara(Auditorio-Palacio de Congresos Príncipe Felipe) de Oviedo,Oviedo,404,True,43.35755585,-5.851961989986048,https://www.proyectomire.org/web/datosrecinto.php?id=511
Salón de Actos(Casa Municipal de Cultura Leandro Domínguez) de Pola de Siero,La Pola Siero,192,True,43.39234537117593,-5.658689088679994,https://www.proyectomire.org/web/datosrecinto.php?id=512
Auditorio(Casa Municipal de Cultura Teodoro Cuesta) de Mieres,,350,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=513
Auditorio(Palacio Euskalduna de Congresos y de la Música) de Bilbao,Bilbao,2165,True,43.2666712,-2.9442555,https://www.proyectomire.org/web/datosrecinto.php?id=514
Sala A-1(Palacio Euskalduna de Congresos y de la Música) de Bilbao,Bilbao,615,True,43.2666712,-2.9442555,https://www.proyectomire.org/web/datosrecinto.php?id=515
BilboRock de Bilbao,Bilbao,326,True,43.2572321,-2.9275214,https://www.proyectomire.org/web/datosrecinto.php?id=516
Centro Cultural La Merced de Llerena,,290,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=517
Teatro Español de Bujalance,,308,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=518
Palacio Erisana de Lucena,,426,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=519
Auditorio Municipal de Posadas,,500,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=520
Casa de la Cultura de Guadix,Guadix,272,True,37.2996985,-3.1308924,https://www.proyectomire.org/web/datosrecinto.php?id=521
Salón de Actos(Casa de la Cultura) de Almonte,Almonte,300,True,37.26182382797115,-6.516205221431696,https://www.proyectomire.org/web/datosrecinto.php?id=522
Auditorio Municipal de Gines,,500,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=523
Auditorio Julio Iglesias de Benidorm,,5500,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=525
Auditorio Óscar Esplá de Benidorm,,800,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=526
Cine de Dalt de Jijona/Xixona,,408,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=527
Auditorio El Palmeral de Santa Pola,,2000,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=528
Teatro Muñoz Seca de Madrid,Madrid,294,True,40.4183658,-3.7032747,https://www.proyectomire.org/web/datosrecinto.php?id=529
Auditorio(Casa de América) de Madrid,,300,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=530
Teatro Alfil de Madrid,Madrid,200,True,40.4232134,-3.7045532,https://www.proyectomire.org/web/datosrecinto.php?id=531
Sala Cuarta Pared de Madrid,,169,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=532
Teatro Jaime Salom(Casa de la Cultura) de Parla,,462,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=533
Salón de Actos(Casa de la Cultura) de Torrejón de la Calzada,,409,True,40.21152132795179,-3.791882765084572,https://www.proyectomire.org/web/datosrecinto.php?id=535
Teatro-Cine Municipal de San Martín de Valdeiglesias,,379,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=536
Auditorio del Parque Municipal de la Marina de San Sebastián de los Reyes,,8000,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=537
Sala Palmanova de Calvià,,280,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=538
Ses Voltes de Palma de Mallorca,,1400,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=539
Sala Federico García Lorca(Centro Cultural Las Rozas) de Las Rozas de Madrid,Las Rozas de Madrid,292,True,40.48913050236193,-3.8776697379222043,https://www.proyectomire.org/web/datosrecinto.php?id=541
Teatro(Casa de Cultura Carmen Conde) de Majadahonda,Majadahonda,321,True,40.469746521290595,-3.8708270177443924,https://www.proyectomire.org/web/datosrecinto.php?id=543
Teatro(Centro Sociocultural) de El Álamo,El Álamo,139,True,40.2295218,-3.9923621,https://www.proyectomire.org/web/datosrecinto.php?id=545
Salón de Actos(Casa Municipal de la Cultura) de Fuenlabrada,Fuenlabrada,270,True,40.28136835921104,-3.7923195225701183,https://www.proyectomire.org/web/datosrecinto.php?id=546
Auditorio(Centro Cultural Villa de El Escorial) de El Escorial,El Escorial,148,True,40.58229625800842,-4.127250807104809,https://www.proyectomire.org/web/datosrecinto.php?id=547
Salón Cultural de Hoyo de Manzanares,,288,True,40.62210327926376,-3.905894799667095,https://www.proyectomire.org/web/datosrecinto.php?id=549
Teatro Egaleo de Leganés,,2000,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=550
Salón de Actos(Centro Cultural Julián Besteiro) de Leganés,,270,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=551
Salón de Actos(Centro Cultural El Caleidoscopio) de Móstoles,Móstoles,306,True,40.322922899999995,-3.8494638780442614,https://www.proyectomire.org/web/datosrecinto.php?id=552
Salón de Actos(Centro Cultural El Soto) de Móstoles,,208,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=553
Salón de Actos(Centro Cultural Joan Miró) de Móstoles,Móstoles,319,True,40.31658891974729,-3.86169986807805,https://www.proyectomire.org/web/datosrecinto.php?id=554
Salón de Actos(Casa de Cultura) de Mejorada del Campo,Mejorada del Campo,234,True,40.3965706,-3.4829763,https://www.proyectomire.org/web/datosrecinto.php?id=555
Salón de Actos(Centro Cultural El Castillo) de Villanueva de la Cañada,Villanueva de la Cañada,262,True,40.46612853870713,-3.9470899795825085,https://www.proyectomire.org/web/datosrecinto.php?id=556
Salón de Actos(Centro Cultural La Despernada) de Villanueva de la Cañada,Villanueva de la Cañada,272,True,40.4496736,-4.0007742,https://www.proyectomire.org/web/datosrecinto.php?id=557
Teatro Cine Montecarlo(Sociedad Musical La Artística) de Buñol,Buñol,1032,True,39.417952,-0.7903555,https://www.proyectomire.org/web/datosrecinto.php?id=558
Agrupación Artístico Musical de Tavernes Blanques de Tavernes Blanques,,325,True,39.5061945946019,-0.36795481791903345,https://www.proyectomire.org/web/datosrecinto.php?id=559
Societat Musical Santa Cecilia de Alcácer,,300,True,39.369917290925585,-0.44513198235511464,https://www.proyectomire.org/web/datosrecinto.php?id=560
Teatre El Progrés de Burjassot,Burjassot,180,True,39.50917228461312,-0.4159080501141614,https://www.proyectomire.org/web/datosrecinto.php?id=561
Salón de Actos(Casa de Cultura) de Utiel,Requena,155,True,39.51049158706051,-1.1659231691664262,https://www.proyectomire.org/web/datosrecinto.php?id=562
Teatre L´Agrícola(Ateneo Alborayense) de Alboraya,Alboraia / Alboraya,230,True,39.499439667379896,-0.3486113926581836,https://www.proyectomire.org/web/datosrecinto.php?id=563
Cine Moderno(Casa de Cultura) de Alginet,Alginet,924,True,39.26198006017653,-0.4674880129306513,https://www.proyectomire.org/web/datosrecinto.php?id=564
Auditorio El Torreón de Pozuelo de Alarcón,Pozuelo de Alarcón,5000,False,40.44318661990297,-3.8135593619133727,https://www.proyectomire.org/web/datosrecinto.php?id=565
Salón de Actos(Centro Municipal de Cultura) de Pinto,Pinto,245,True,40.2405603,-3.6955316850409843,https://www.proyectomire.org/web/datosrecinto.php?id=566
Auditorio Municipal Sebastián Cestero  de Villanueva del Pardillo,,270,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=567
Auditorio Teresa Berganza(Coliseo de la Cultura) de Villaviciosa de Odón,Villaviciosa de Odón,611,True,40.35698995,-3.9045732923616,https://www.proyectomire.org/web/datosrecinto.php?id=568
Auditorio del Parque Juan Carlos I de Pinto,Pinto,5000,False,40.23714133562095,-3.696320807081972,https://www.proyectomire.org/web/datosrecinto.php?id=569
Teatro Tyl Tyl de Navalcarnero,,181,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=570
Teatro Municipal Diéguez de Colmenar de Oreja,,555,True,40.1091616,-3.3921191175859193,https://www.proyectomire.org/web/datosrecinto.php?id=571
Auditorio(Casa de la Cultura) de Bullas,Bullas,264,True,38.0496139,-1.6705548532815464,https://www.proyectomire.org/web/datosrecinto.php?id=572
Sol Café Cantante de Sevilla,,151,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=573
Sala Municipal de Cultura de Marchena,,825,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=575
Teatro Municipal Florida de Algeciras,Algeciras,931,True,36.127161643498475,-5.450575565428556,https://www.proyectomire.org/web/datosrecinto.php?id=576
Teatro Olivares Veas de Arcos de la Frontera,,221,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=577
Casa de Cultura de Olvera,Olvera,180,True,36.93574916535129,-5.265484182707369,https://www.proyectomire.org/web/datosrecinto.php?id=578
Teatro Municipal Alameda de Tarifa,,283,True,,,https://www.proyectomire.org/web/datosrecinto.php?id=580
Centro Joven de Mula,Mula,500,False,38.038689441502235,-1.4972057248392208,https://www.proyectomire.org/web/datosrecinto.php?id=581
Auditorio Municipal de Murcia,,2000,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=582
Teatro Romea de Murcia,,1,False,,,https://www.proyectomire.org/web/datosrecinto.php?id=583
Sala Muntaner de Barcelona,Barcelona,200,True,41.3841161,2.162911,https://www.proyectomire.org/web/datosrecinto.php?id=584
